ID_del_Vehículo,Marca,Modelo,Año,Región,Tipo_de_Vehículo,Capacidad_de_Batería_kWh,Salud_de_Batería_%,Autonomía_km,Potencia_de_Carga_kW,Tiempo_de_Carga_hr,Ciclos_de_Carga,Consumo_de_Energía_por_100km_recorridos,Kilometraje_km,Velocidad_Promedio_kmh,Velocidad_Máxima_kmh,Aceleración_0_100_kmh_seg,Temperatura_°C,Tipo_de_Uso,CO2_Ahorrado_tons,Costo_de_Mantenimiento_USD_por_año,Costo_de_Seguro_USD_por_año,Costo_de_Electricidad_en_USD_por_kWh,Costo_Mensual_de_Carga_USD,Valor_de_Reventa_USD
121.0,Kia,Niro EV,2019.0,Australia,Camioneta,74.2,90.7,201.0,139.1,0.45,832.0,22.68,73619.0,54.3,141.0,9.88,13.7,Desconocido,8.83,1765.0,736.0,0.11,153.05,22129.0
Desconocido,Ford,F-150 Lightning,2020.0,Australia,Camioneta,43.7,99.8,255.0,140.0,0.34,348.0,13.21,126237.0,36.2,232.0,9.12,20.4,Comercial,15.15,659.0,2073.0,0.22,166.76,13799.0
123.0,Hyundai,Kona Electric,2018.0,Europa,Camioneta,57.3,77.9,270.0,127.0,1.92,1168.0,18.63,132810.0,57.8,152.0,9.63,33.7,Personal,15.94,461.0,1942.0,0.29,597.94,19349.0
124.0,BMW,i3,2020.0,Desconocido,Hatchback,81.0,81.7,405.0,105.9,0.92,1652.0,16.95,196703.0,67.3,207.0,8.74,29.5,Comercial,23.6,1147.0,2049.0,0.1,277.84,26635.0
125.0,Mercedes,EQS,2019.0,Norteamérica,SUV,74.2,74.6,142.0,239.8,0.16,465.0,22.69,79520.0,63.6,162.0,9.5,14.4,Comercial,9.54,1333.0,835.0,0.29,436.04,12283.0
126.0,Ford,Mustang Mach-E,2018.0,Asia,Sedán,74.2,82.0,322.0,98.8,1.06,1193.0,18.7,36822.0,97.4,189.0,8.55,-3.9,Flota,4.42,291.0,2176.0,0.33,188.14,22915.0
127.0,Desconocido,i4,2020.0,Norteamérica,Sedán,69.6,73.2,367.0,62.6,1.3,1283.0,18.7,208038.0,34.3,212.0,4.75,0.6,Flota,24.96,581.0,2302.0,0.28,344.62,19813.0
128.0,BMW,iX,2022.0,Australia,Sedán,56.8,82.9,246.0,28.8,2.2,1717.0,13.31,126249.5,66.2,226.0,6.81,39.8,Personal,12.28,984.0,600.0,0.25,283.83,21562.0
129.0,Kia,Niro EV,2018.0,Australia,Hatchback,45.6,89.7,259.0,127.0,0.28,1926.0,17.85,187268.0,54.8,156.0,6.19,31.4,Comercial,22.47,1964.0,1097.0,0.34,947.11,14130.0
130.0,Tesla,Model X,2021.0,Australia,Sedán,74.2,84.4,272.0,73.1,1.04,1646.0,20.05,65428.0,66.2,243.0,7.59,-0.1,Personal,7.85,372.0,1171.0,0.21,229.57,21782.0
131.0,Chevrolet,Bolt EV,2017.0,Norteamérica,SUV,53.9,89.4,269.0,74.6,0.98,709.0,18.7,133563.0,47.0,211.0,6.59,8.8,Personal,16.03,1659.0,2448.0,0.22,310.53,18390.0
132.0,Desconocido,EV6,2019.0,Europa,Sedán,116.1,74.0,488.0,168.4,0.74,1353.0,17.69,142244.0,49.6,243.0,3.75,35.1,Flota,17.07,988.0,1807.0,0.25,524.23,30629.0
133.0,Mercedes,EQC,2016.0,Australia,Hatchback,64.8,83.5,371.0,223.6,0.36,1396.0,13.95,35111.0,99.2,216.0,7.92,-7.9,Comercial,4.21,1728.0,586.0,0.27,110.2,17895.0
134.0,Desconocido,EQS,2017.0,Asia,Sedán,36.4,70.4,215.0,187.3,0.25,565.0,24.89,126249.5,66.2,136.0,8.59,7.7,Flota,24.74,641.0,1784.0,0.23,983.4,11092.0
135.0,Hyundai,Desconocido,2020.0,Asia,Sedán,98.8,78.0,399.0,30.6,3.43,1446.0,22.17,132896.0,98.3,208.0,4.84,14.4,Personal,15.95,1605.0,1335.0,0.29,712.02,22129.0
136.0,BMW,iX,2023.0,Norteamérica,SUV,116.4,84.3,371.0,88.0,1.81,1711.0,13.48,235156.0,70.8,224.0,6.705,20.8,Personal,28.22,1449.0,1022.0,0.09,237.74,32626.0
137.0,Chevrolet,Bolt EUV,2020.0,Asia,Sedán,113.5,76.7,538.0,114.3,1.23,1125.0,14.13,213883.0,46.8,214.0,7.89,14.8,Personal,25.67,312.0,1387.0,0.35,881.47,27060.0
138.0,Kia,Niro EV,2024.0,Norteamérica,SUV,103.4,95.8,588.0,230.6,0.72,1620.0,14.87,20997.0,88.9,233.0,7.13,-1.0,Comercial,2.52,1959.0,702.0,0.17,44.23,32300.0
139.0,Mercedes,EQC,2020.0,Australia,Sedán,118.6,98.1,484.0,50.4,3.21,662.0,13.19,184761.0,44.9,244.0,4.48,7.1,Flota,22.17,477.0,2206.0,0.28,568.63,30061.0
140.0,BMW,i4,2015.0,Europa,Sedán,75.8,78.9,388.0,175.6,0.47,1590.0,23.4,106604.0,41.2,235.0,7.13,30.6,Personal,12.79,1484.0,1014.0,0.35,727.57,22129.0
141.0,Kia,Niro EV,2022.0,Australia,Sedán,47.5,96.4,252.0,127.0,0.63,501.0,20.01,161570.0,78.2,241.0,8.59,17.7,Comercial,15.225000000000001,797.0,733.0,0.22,781.31,20641.0
142.0,Kia,Niro EV,2020.0,Desconocido,Hatchback,104.9,70.3,576.0,192.3,0.63,1978.0,22.95,126249.5,91.4,230.0,4.31,9.3,Comercial,22.85,1355.0,1543.0,0.29,1056.08,26138.0
Desconocido,Mercedes,EQC,2020.0,Australia,Desconocido,83.4,81.7,402.0,177.3,0.67,1125.0,14.17,197699.0,85.6,149.0,6.12,33.7,Flota,23.72,1444.0,1025.0,0.28,344.62,23231.0
144.0,Tesla,Model S,2019.0,Europa,Sedán,82.2,86.8,420.0,155.2,0.61,793.0,19.83,196675.0,87.8,178.0,7.64,-2.6,Flota,23.6,863.0,1632.0,0.28,910.02,22647.0
145.0,Mercedes,EQC,2024.0,Europa,Hatchback,93.7,93.7,471.0,127.0,1.09,382.0,21.56,81256.0,36.2,245.0,3.91,30.1,Desconocido,9.75,1108.5,1470.0,0.28,408.77,30577.0
146.0,Chevrolet,Bolt EUV,2020.0,Europa,Hatchback,87.8,82.6,462.0,198.8,0.61,1933.0,24.88,121859.0,56.9,138.0,9.68,0.1,Flota,14.62,699.0,2096.0,0.34,859.02,26088.0
147.0,Nissan,Ariya,2017.0,Asia,Hatchback,32.4,70.7,183.0,76.3,0.51,762.0,24.23,88369.0,89.7,155.0,9.17,32.1,Comercial,10.6,248.0,1416.0,0.2,356.86,12110.0
148.0,Nissan,Leaf,2019.0,Desconocido,Desconocido,93.5,85.2,383.0,227.0,0.44,991.0,21.48,47821.0,66.2,175.0,7.47,-3.2,Flota,5.74,1766.0,2119.0,0.22,222.56,26758.0
149.0,Kia,Niro EV,2018.0,Norteamérica,Hatchback,31.2,78.5,127.0,19.7,2.06,1443.0,22.23,186129.0,49.0,183.0,6.29,32.2,Personal,22.34,781.0,2079.0,0.12,413.76,12316.0
150.0,Kia,Niro EV,2018.0,Norteamérica,Hatchback,33.0,71.9,191.0,44.3,0.89,1742.0,13.12,129302.0,31.5,249.0,7.06,-3.6,Flota,15.52,1143.0,698.0,0.19,268.6,22129.0
151.0,Audi,Desconocido,2024.0,Australia,Sedán,67.7,77.8,369.0,245.5,0.36,1354.0,21.43,127788.0,69.6,148.0,5.51,37.4,Personal,15.33,644.0,924.0,0.09,205.39,24287.0
152.0,Ford,F-150 Lightning,2019.0,Australia,Sedán,50.3,77.5,286.0,145.1,0.42,1796.0,14.96,207779.0,80.6,170.0,8.65,17.4,Personal,24.93,1833.0,1465.0,0.14,362.64,16247.0
153.0,Audi,e-tron,2016.0,Asia,Desconocido,73.6,75.0,433.0,214.1,0.4,297.0,23.21,83258.0,75.6,215.0,5.39,29.3,Flota,9.99,1517.0,2479.0,0.18,289.86,21190.0
Desconocido,Desconocido,Leaf,2017.0,Europa,SUV,34.7,93.6,152.0,127.0,0.64,582.0,21.86,83707.0,66.4,249.0,4.32,23.0,Comercial,10.04,827.0,1103.0,0.15,228.73,14452.0
155.0,Tesla,Model Y,2023.0,Norteamérica,SUV,80.4,92.5,411.0,143.1,0.78,1267.0,19.0,46971.0,85.9,168.0,7.77,31.1,Personal,5.64,1401.0,1950.0,0.29,215.68,25860.0
156.0,Nissan,Leaf,2017.0,Australia,Camioneta,47.6,75.6,199.0,127.0,0.72,684.0,20.25,11710.0,75.0,191.0,9.45,14.4,Flota,1.41,753.0,1327.0,0.27,53.35,22129.0
157.0,Kia,Niro EV,2020.0,Australia,Hatchback,58.5,95.7,340.0,77.2,0.8,1128.0,19.78,94087.0,55.5,161.0,7.75,-2.4,Personal,11.29,459.0,1489.0,0.25,387.72,17941.0
158.0,Audi,e-tron,2020.0,Australia,SUV,107.1,73.5,586.0,87.4,1.29,1332.0,24.79,57756.0,80.8,163.0,4.58,34.1,Flota,6.93,1958.0,2094.0,0.12,143.18,30083.0
159.0,BMW,i3,2019.0,Asia,Hatchback,80.4,85.8,437.0,223.8,0.72,844.0,24.65,213347.0,90.1,245.0,9.47,-4.5,Comercial,25.6,1795.0,2463.0,0.35,344.62,24239.0
160.0,Kia,EV6,2016.0,Asia,Camioneta,103.9,83.8,489.0,129.1,0.89,675.0,18.83,74615.0,79.8,249.0,4.07,26.0,Flota,8.95,1898.0,2215.0,0.32,374.67,28030.0
161.0,Chevrolet,Bolt EV,2017.0,Australia,Hatchback,70.5,92.5,373.0,159.4,0.56,1036.0,22.48,212709.0,98.5,164.0,3.7,27.0,Comercial,25.53,1289.0,982.0,0.27,1075.88,19823.0
Desconocido,Audi,Q4 e-tron,2021.0,Australia,Camioneta,74.2,89.7,269.0,28.4,2.2,1802.0,21.02,92960.0,45.1,144.0,4.88,-8.3,Personal,11.16,1852.0,1448.0,0.26,423.37,19713.0
163.0,Hyundai,Ioniq 5,2018.0,Europa,Hatchback,108.4,93.0,604.0,169.9,0.83,1960.0,18.7,27746.0,69.2,220.0,6.03,9.0,Personal,3.33,341.0,1111.0,0.18,97.22,27786.0
164.0,Chevrolet,Bolt EUV,2017.0,Australia,SUV,67.1,94.1,332.0,15.3,5.45,469.0,23.93,39518.0,66.2,212.0,9.82,31.3,Comercial,4.74,1498.0,2236.0,0.22,244.3,16723.0
165.0,BMW,iX,2021.0,Asia,Sedán,85.9,86.8,451.0,138.3,0.72,1211.0,13.46,55085.0,66.2,165.0,4.13,2.1,Comercial,6.61,519.0,1172.0,0.21,129.75,22996.0
166.0,Audi,Desconocido,2023.0,Norteamérica,SUV,104.2,72.2,463.0,185.5,0.66,267.0,23.4,19849.0,76.7,239.0,5.71,39.5,Comercial,2.38,1478.0,1194.0,0.22,85.15,32203.0
167.0,BMW,i3,2015.0,Australia,Camioneta,55.7,82.9,252.0,199.6,0.33,860.0,12.83,63643.0,45.4,173.0,4.25,-5.3,Comercial,7.64,1668.0,1516.0,0.26,176.92,18245.0
168.0,Volkswagen,ID.3,2015.0,Asia,Hatchback,35.8,98.7,145.0,177.0,0.28,637.0,17.65,69046.0,39.6,148.0,9.3,12.2,Desconocido,8.29,431.0,1032.0,0.25,253.89,14294.0
169.0,Chevrolet,Bolt EV,2018.0,Norteamérica,SUV,101.0,89.2,540.0,42.5,3.13,275.0,18.34,16093.0,48.4,217.0,7.4,27.2,Flota,15.225000000000001,1992.0,2107.0,0.25,61.49,29306.0
170.0,Desconocido,EV6,2020.0,Norteamérica,Hatchback,110.2,70.1,449.0,155.4,0.77,1690.0,15.6,160072.0,61.5,238.0,6.63,-0.2,Personal,19.21,1514.0,1955.0,0.16,332.95,31731.0
171.0,Nissan,Ariya,2020.0,Europa,Camioneta,83.2,86.1,474.0,22.8,4.02,603.0,13.4,239073.0,62.4,246.0,7.22,15.6,Personal,28.69,1586.0,2345.0,0.33,880.98,22516.0
172.0,Ford,Mustang Mach-E,2023.0,Asia,Camioneta,103.5,78.5,583.0,138.1,0.81,382.0,23.36,75028.0,77.3,239.0,6.705,-3.4,Comercial,9.0,1781.0,2080.0,0.19,277.5,30228.0
173.0,BMW,i3,2017.0,Australia,SUV,67.0,97.2,363.0,156.3,0.55,1524.0,21.34,235363.0,87.5,137.0,6.705,-9.9,Personal,28.24,1893.0,1504.0,0.3,1255.66,17834.0
174.0,Nissan,Ariya,2015.0,Europa,Hatchback,84.3,90.6,356.0,102.7,1.01,793.0,13.2,39542.0,59.3,213.0,9.35,10.2,Desconocido,4.75,1978.0,1154.0,0.28,121.79,20032.0
175.0,Hyundai,Ioniq 5,2016.0,Asia,Hatchback,90.2,90.4,426.0,152.9,0.84,409.0,13.81,69200.0,72.9,157.0,4.62,21.9,Comercial,8.3,828.0,2037.0,0.22,175.2,22129.0
176.0,Tesla,Model Y,2017.0,Asia,Desconocido,78.1,74.3,314.0,111.9,0.9,1534.0,19.5,167777.0,93.7,191.0,7.13,7.2,Personal,20.13,1108.5,1931.0,0.26,708.86,22238.0
177.0,Ford,F-150 Lightning,2019.0,Australia,Camioneta,74.2,82.9,493.0,76.8,1.55,1857.0,19.67,98547.0,85.9,196.0,6.43,19.0,Comercial,11.83,1108.5,1586.0,0.11,177.69,24934.0
178.0,Hyundai,Ioniq 5,2024.0,Australia,Sedán,63.3,70.8,302.0,136.7,0.56,1891.0,17.6,73803.0,33.1,194.0,5.75,-2.3,Personal,8.86,1892.0,1725.0,0.25,270.61,22284.0
179.0,Mercedes,EQS,2017.0,Asia,Camioneta,60.7,72.2,292.0,85.4,0.82,524.0,18.9,213559.0,45.3,205.0,7.14,-4.7,Personal,25.63,1848.0,2400.0,0.34,344.62,20532.0
180.0,Volkswagen,ID.4,2022.0,Norteamérica,Sedán,118.0,86.0,504.0,34.7,4.52,562.0,17.04,227441.0,57.7,135.0,8.42,12.9,Flota,27.29,741.0,2461.0,0.32,1033.49,33169.0
181.0,Kia,EV6,2019.0,Desconocido,SUV,116.0,79.4,670.0,155.1,0.82,568.0,13.15,25538.0,97.3,245.0,3.7,38.5,Flota,3.06,1501.0,567.0,0.34,95.15,28757.0
182.0,Mercedes,EQS,2023.0,Europa,Sedán,79.8,86.3,440.0,210.2,0.47,1777.0,22.75,131060.0,43.6,242.0,6.8,23.9,Flota,15.225000000000001,1756.0,799.0,0.3,745.4,27254.0
183.0,Tesla,Model X,2018.0,Australia,Sedán,61.3,87.4,262.0,117.1,0.61,338.0,14.7,126249.5,99.6,211.0,7.55,18.5,Flota,21.06,961.0,1286.0,0.13,279.47,18748.0
184.0,BMW,i3,2019.0,Asia,Camioneta,43.3,95.6,234.0,227.8,0.26,1314.0,23.82,160914.0,54.7,176.0,9.15,14.4,Flota,19.31,594.0,2010.0,0.11,351.36,16063.0
185.0,BMW,i3,2015.0,Europa,Camioneta,91.3,84.0,371.0,242.7,0.4,865.0,24.75,43635.0,82.8,199.0,7.33,14.4,Flota,5.24,1325.0,2110.0,0.13,117.0,22129.0
186.0,Kia,EV6,2022.0,Asia,Hatchback,69.7,88.2,406.0,97.6,0.81,1173.0,17.93,157155.0,87.9,240.0,7.23,37.8,Comercial,18.86,1271.0,1516.0,0.11,258.3,22214.0
187.0,Nissan,Ariya,2018.0,Norteamérica,SUV,30.3,89.2,139.0,68.5,0.57,1546.0,17.83,247700.0,98.0,190.0,9.52,-9.0,Desconocido,29.72,679.0,521.0,0.27,993.71,15100.0
188.0,Volkswagen,ID.4,2017.0,Norteamérica,Hatchback,92.3,74.0,424.0,96.7,1.06,1887.0,21.53,63653.0,66.2,176.0,9.94,0.0,Personal,7.64,993.0,612.0,0.1,114.2,23626.0
189.0,Audi,e-tron,2021.0,Australia,Camioneta,34.0,80.3,371.0,27.5,1.76,847.0,22.0,143367.0,86.6,130.0,9.0,14.4,Flota,17.2,1327.0,2058.0,0.21,551.96,17307.0
190.0,Kia,Niro EV,2020.0,Asia,Sedán,66.6,72.0,312.0,37.5,1.97,1908.0,21.07,203700.0,96.9,231.0,5.45,-6.2,Flota,24.44,574.0,661.0,0.29,1037.22,18735.0
191.0,Chevrolet,Bolt EV,2020.0,Asia,SUV,34.5,72.2,371.0,81.6,0.56,494.0,17.22,153694.0,95.0,184.0,9.39,6.1,Flota,18.44,1108.5,2330.0,0.14,308.77,11917.0
192.0,Chevrolet,Bolt EUV,2023.0,Australia,Sedán,49.7,71.0,220.0,110.5,0.72,230.0,23.55,143262.0,66.2,203.0,7.31,21.2,Personal,17.19,1787.0,1159.0,0.22,730.99,16311.0
193.0,Tesla,Model X,2016.0,Australia,Sedán,94.3,94.7,528.0,143.0,0.79,1428.0,23.92,61071.0,49.0,248.0,4.53,34.1,Personal,15.225000000000001,1983.0,853.0,0.27,328.68,23283.0
194.0,Desconocido,e-tron,2023.0,Australia,Hatchback,97.4,79.5,389.0,133.2,1.03,1319.0,19.72,158808.0,34.4,179.0,6.54,7.0,Comercial,19.06,1139.0,1388.0,0.1,260.97,30972.0
195.0,Audi,Q4 e-tron,2023.0,Europa,Hatchback,62.4,78.1,354.0,85.9,0.81,1110.0,24.26,96218.0,93.7,241.0,9.59,23.8,Flota,11.55,600.0,2221.0,0.09,175.07,19291.0
196.0,Chevrolet,Bolt EUV,2015.0,Asia,Sedán,113.7,85.2,608.0,44.2,3.37,434.0,20.66,194344.0,66.2,140.0,9.68,25.1,Flota,23.32,1829.0,2236.0,0.11,344.62,27775.0
197.0,Hyundai,Ioniq 5,2017.0,Australia,SUV,87.1,100.0,366.0,130.2,0.84,1223.0,17.63,72055.0,44.6,207.0,8.51,-9.9,Comercial,8.65,1678.0,1536.0,0.19,201.14,21233.0
198.0,Ford,F-150 Lightning,2018.0,Norteamérica,Hatchback,106.5,76.4,566.0,123.9,0.93,1323.0,20.81,112692.0,32.5,138.0,4.39,22.6,Desconocido,13.52,473.0,1526.0,0.17,332.23,26354.0
199.0,Nissan,Ariya,2019.0,Desconocido,SUV,91.4,84.0,471.0,31.4,4.1,1748.0,12.76,9213.0,84.7,182.0,6.705,31.8,Desconocido,1.11,757.0,2048.0,0.18,17.63,27518.0
200.0,Mercedes,EQC,2022.0,Norteamérica,Camioneta,105.4,91.3,621.0,18.5,6.44,813.0,18.9,172093.0,48.7,158.0,6.52,38.2,Personal,20.65,1411.0,1357.0,0.26,704.72,27611.0
201.0,Mercedes,EQC,2018.0,Norteamérica,SUV,70.9,78.0,371.0,42.4,1.83,1725.0,12.22,76354.0,56.8,234.0,6.705,3.3,Flota,9.16,1959.0,1516.0,0.17,132.18,19449.0
Desconocido,Hyundai,Ioniq 5,2021.0,Europa,Sedán,76.6,80.4,363.0,11.3,8.75,683.0,19.13,192619.0,89.3,202.0,7.06,31.5,Desconocido,23.11,1182.0,1228.0,0.16,491.31,21505.0
203.0,BMW,iX,2020.0,Asia,SUV,43.7,97.0,236.0,235.0,0.22,1428.0,21.72,240990.0,77.0,133.0,9.73,37.1,Personal,28.92,1868.0,2347.0,0.35,1526.67,18655.0
204.0,Tesla,Model 3,2016.0,Norteamérica,Camioneta,88.0,85.2,488.0,60.0,1.66,1422.0,13.83,168865.0,89.3,174.0,5.3,14.4,Personal,20.26,655.0,1883.0,0.32,622.77,24923.0
205.0,Ford,Mustang Mach-E,2015.0,Europa,Camioneta,61.1,97.5,279.0,123.3,0.72,688.0,20.97,147105.0,40.3,134.0,6.73,1.5,Personal,17.65,447.0,2089.0,0.19,488.43,15258.0
206.0,Volkswagen,ID.3,2020.0,Norteamérica,Hatchback,77.7,77.3,388.0,173.4,0.62,1517.0,24.07,224581.0,62.2,203.0,4.67,12.9,Comercial,26.95,202.0,1489.0,0.31,1396.46,23005.0
207.0,Audi,e-tron,2022.0,Australia,SUV,74.2,71.5,277.0,245.5,0.22,1746.0,17.09,246131.0,97.2,145.0,7.64,14.9,Flota,29.54,895.0,2355.0,0.34,1191.81,15615.0
208.0,Audi,Q4 e-tron,2023.0,Australia,Sedán,49.7,83.8,290.0,53.1,1.24,353.0,12.18,202227.0,85.5,188.0,5.81,24.9,Personal,24.27,444.0,1347.0,0.34,697.89,19863.0
209.0,Volkswagen,ID.4,2021.0,Norteamérica,Hatchback,65.4,95.6,362.0,85.1,1.01,1650.0,20.67,181314.0,97.2,243.0,8.52,14.9,Flota,21.76,336.0,920.0,0.08,249.85,21713.0
210.0,Nissan,Leaf,2019.0,Asia,SUV,63.9,86.6,358.0,127.0,3.22,1071.0,23.02,126249.5,86.6,151.0,6.29,-8.5,Personal,21.54,1674.0,2399.0,0.26,895.46,17813.0
211.0,Kia,Niro EV,2020.0,Australia,Camioneta,111.1,74.6,664.0,239.2,0.56,800.0,21.89,90744.0,74.5,191.0,8.4,35.9,Comercial,10.89,1848.0,1882.0,0.24,397.28,32861.0
212.0,Mercedes,EQS,2015.0,Norteamérica,Sedán,100.9,77.5,517.0,96.7,1.21,313.0,23.73,160801.0,94.3,245.0,3.68,32.0,Flota,19.3,1264.0,604.0,0.14,445.18,27512.0
213.0,Audi,e-tron,2015.0,Australia,Hatchback,45.8,96.0,209.0,238.2,0.23,850.0,19.32,54812.0,66.2,155.0,8.96,-2.8,Personal,6.58,398.0,1826.0,0.32,282.39,14549.0
214.0,Ford,F-150 Lightning,2024.0,Australia,Hatchback,74.2,82.6,613.0,124.8,1.07,827.0,14.66,175536.0,50.7,241.0,9.06,0.4,Flota,21.06,1728.0,1516.0,0.1,214.45,29338.0
215.0,Ford,F-150 Lightning,2017.0,Asia,Camioneta,75.6,82.3,425.0,210.8,0.46,1125.0,22.06,15775.0,66.2,196.0,6.85,13.2,Comercial,1.89,1404.0,1771.0,0.16,46.4,19370.0
216.0,Chevrolet,Bolt EV,2019.0,Norteamérica,Sedán,65.3,86.4,330.0,152.1,0.6,1549.0,18.7,244241.0,44.0,232.0,5.48,5.2,Personal,29.31,1738.0,883.0,0.08,206.95,20597.0
217.0,Nissan,Ariya,2018.0,Europa,Sedán,117.0,76.7,623.0,188.3,0.68,1566.0,19.93,197029.0,52.8,154.0,5.14,3.6,Flota,23.64,1408.0,1905.0,0.17,556.29,31500.0
218.0,Audi,Q4 e-tron,2020.0,Norteamérica,Hatchback,66.5,76.6,367.0,140.7,0.64,471.0,13.02,15014.0,82.8,161.0,6.705,29.0,Comercial,1.8,720.0,1476.0,0.22,55.39,23250.0
219.0,Volkswagen,ID.3,2024.0,Asia,Camioneta,73.4,80.9,432.0,162.1,0.62,1068.0,13.33,239686.0,65.6,165.0,9.82,12.4,Comercial,15.225000000000001,1417.0,603.0,0.13,346.13,22028.0
220.0,Mercedes,EQC,2021.0,Europa,Hatchback,71.6,97.6,385.0,185.2,0.42,1816.0,12.4,71216.0,43.7,142.0,4.89,23.3,Personal,8.55,444.0,2038.0,0.11,80.95,20206.0
221.0,Ford,F-150 Lightning,2015.0,Norteamérica,Camioneta,95.4,86.9,562.0,129.6,0.93,1323.0,22.22,38919.0,93.5,242.0,3.66,31.9,Desconocido,4.67,687.0,577.0,0.27,194.58,22932.0
222.0,Volkswagen,ID.3,2016.0,Asia,Sedán,69.4,77.0,375.0,206.3,0.4,1391.0,12.67,154696.0,51.6,209.0,6.705,-1.0,Personal,18.56,1706.0,1158.0,0.19,310.33,18618.0
223.0,Desconocido,Niro EV,2024.0,Asia,Sedán,102.8,90.3,539.0,86.7,1.31,512.0,22.36,179598.0,51.9,248.0,7.22,31.6,Personal,21.55,794.0,1702.0,0.08,267.72,28233.0
224.0,Mercedes,EQS,2022.0,Norteamérica,Desconocido,34.7,86.5,158.0,84.3,0.52,1624.0,24.15,126249.5,91.5,198.0,3.94,29.2,Flota,17.63,1541.0,549.0,0.2,591.19,17626.0
225.0,Tesla,Model S,2017.0,Europa,Hatchback,91.0,72.2,401.0,102.2,0.94,1307.0,20.73,86486.0,38.1,216.0,6.22,27.5,Comercial,10.38,959.0,903.0,0.22,239.05,24916.0
226.0,Ford,Mustang Mach-E,2016.0,Asia,Camioneta,114.7,97.4,461.0,118.6,1.02,521.0,24.62,100556.0,98.5,170.0,8.3,25.2,Flota,12.07,624.0,2468.0,0.17,350.72,28097.0
227.0,Mercedes,EQC,2021.0,Desconocido,SUV,53.8,76.2,267.0,75.2,0.93,785.0,20.97,95265.0,72.3,168.0,4.62,36.3,Personal,11.43,1108.5,1052.0,0.1,166.48,20821.0
228.0,Tesla,Model S,2017.0,Desconocido,Hatchback,86.1,89.5,390.0,14.6,6.27,1942.0,19.33,17360.0,79.5,177.0,7.29,16.3,Flota,2.08,1282.0,1007.0,0.08,22.37,23693.0
229.0,Chevrolet,Bolt EUV,2018.0,Australia,Camioneta,115.2,73.2,496.0,236.8,0.55,759.0,12.09,104575.0,71.1,227.0,5.93,-7.5,Desconocido,12.55,1672.0,1380.0,0.18,189.65,30737.0
230.0,Nissan,Ariya,2021.0,Australia,Desconocido,52.8,83.5,312.0,106.4,0.55,817.0,21.61,35981.0,98.4,146.0,6.74,27.1,Desconocido,4.32,889.0,1942.0,0.32,207.35,21115.0
231.0,Mercedes,EQS,2019.0,Asia,Sedán,112.3,83.0,507.0,114.8,1.11,1114.0,19.66,49816.0,68.3,170.0,5.07,25.7,Desconocido,5.98,1903.0,538.0,0.13,106.1,29697.0
232.0,Desconocido,EQC,2021.0,Norteamérica,SUV,34.5,97.3,140.0,96.1,0.51,498.0,15.22,117935.0,54.8,179.0,8.26,20.3,Comercial,14.15,530.0,2051.0,0.1,149.58,13630.0
233.0,BMW,i4,2021.0,Asia,Camioneta,74.2,94.2,595.0,233.9,0.54,1909.0,17.17,5869.0,82.0,249.0,9.92,4.6,Desconocido,0.7,693.0,989.0,0.2,16.8,26163.0
234.0,Chevrolet,Bolt EUV,2020.0,Europa,SUV,102.0,80.0,584.0,229.7,0.49,767.0,22.24,106121.0,74.1,236.0,7.65,31.7,Comercial,12.73,879.0,919.0,0.22,432.69,29262.0
235.0,Hyundai,Ioniq 5,2019.0,Norteamérica,Hatchback,100.6,82.6,503.0,198.6,0.72,1428.0,15.91,33927.0,58.5,236.0,6.69,36.4,Flota,4.07,1430.0,1652.0,0.29,130.45,24466.0
236.0,Volkswagen,ID.3,2020.0,Australia,Sedán,74.2,77.8,384.0,49.4,2.51,913.0,24.25,54393.0,91.7,238.0,8.87,12.3,Comercial,6.53,1163.0,568.0,0.08,87.94,27016.0
237.0,Volkswagen,ID.4,2022.0,Australia,Camioneta,79.8,77.6,371.0,29.3,2.97,1972.0,16.0,138663.0,86.7,134.0,5.62,7.7,Personal,16.64,1585.0,813.0,0.33,610.12,24778.0
238.0,Tesla,Model X,2015.0,Europa,Hatchback,74.2,97.1,243.0,209.1,0.36,624.0,23.16,168926.0,88.7,216.0,6.5,10.7,Flota,20.27,1094.0,1225.0,0.16,521.64,16704.0
239.0,Nissan,Ariya,2019.0,Norteamérica,SUV,67.0,91.7,319.0,128.0,0.65,1470.0,12.03,222537.0,67.2,237.0,6.85,-1.9,Comercial,26.7,488.0,1937.0,0.09,344.62,22224.0
240.0,Volkswagen,ID.3,2024.0,Australia,Camioneta,74.2,73.6,575.0,150.1,1.0,1457.0,19.9,228437.0,41.7,176.0,6.04,1.7,Flota,27.41,1605.0,911.0,0.23,871.3,31141.0
241.0,Hyundai,Ioniq 5,2023.0,Europa,Sedán,74.2,82.9,342.0,177.4,0.72,648.0,14.65,166121.0,58.8,247.0,7.24,-8.9,Flota,19.93,438.0,704.0,0.27,547.58,24667.0
242.0,Nissan,Desconocido,2019.0,Asia,Camioneta,40.5,80.1,173.0,176.4,0.31,1548.0,21.94,20810.0,44.3,191.0,6.705,28.8,Flota,2.5,1797.0,1028.0,0.31,117.95,17387.0
243.0,BMW,i3,2017.0,Norteamérica,SUV,80.5,88.9,371.0,71.5,1.6,867.0,21.06,64191.0,88.5,215.0,8.98,14.3,Comercial,7.7,1146.0,1129.0,0.29,326.7,20716.0
